Version     :: 0.0.11.5
DateTime    :: 11/7/2023 04:12:41 PM
RegExType   :: Heal :: CatchAll
RegExString :: \((?<time>\d*\:\d*\:\d*)\)\W*(?<source>.*?)[r']?[s]? (?<ability>.*) (?<type>heal)s (?<target>.*) for (?<value>\d*) points[\.!]

Time     : Value_Type : Source                    : Target                    : Ability                   : Event_type   : Event_detail : Value 
16:15:50 : heal       : Ariana                    : YEP                       : Prayer of Recovery        :              :              : 185   
16:15:50 : heal       : Ariana                    : YUP                       : Prayer of Recovery        :              :              : 193   
16:15:50 : heal       : Ariana                    : First                     : Prayer of Recovery        :              :              : 214   
16:15:50 : heal       : stuffed                   : Sauce                     : Prayer of Recovery        :              :              : 159   
16:15:50 : heal       : stuffed                   : LeiBruc                   : Prayer of Recovery        :              :              : 129   
16:15:50 : heal       : stuffed                   : stuffed                   : Prayer of Recovery        :              :              : 201   
16:15:50 : heal       : stuffed                   : TypeVee                   : Prayer of Recovery        :              :              : 178   
16:15:50 : heal       : stuffed                   : Sax                       : Prayer of Recovery        :              :              : 213   
16:15:51 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 189   
16:15:51 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 177   
16:15:51 : heal       : TOET                      : EarthZS                   : Prayer of Recovery        :              :              : 170   
16:15:51 : heal       : TOET                      : FYsz                      : Prayer of Recovery        :              :              : 203   
16:15:51 : heal       : LeiBruc                   : LeiBruc                   : Sacred Healing            :              :              : 1500  
16:15:51 : heal       : stuffed                   : LeiBruc                   : Sacred Healing            :              :              : 1680  
16:15:51 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 156   
16:15:51 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 152   
16:15:51 : heal       : Ariana                    : Ariana                    : Prayer of Recovery        :              :              : 185   
16:15:51 : heal       : Ariana                    : YiP                       : Prayer of Recovery        :              :              : 245   
16:15:51 : heal       : Ariana                    : YEP                       : Prayer of Recovery        :              :              : 208   
16:15:51 : heal       : Ariana                    : YUP                       : Prayer of Recovery        :              :              : 218   
16:15:51 : heal       : Ariana                    : First                     : Prayer of Recovery        :              :              : 165   
16:15:51 : heal       : stuffed                   : Sauce                     : Prayer of Recovery        :              :              : 143   
16:15:51 : heal       : stuffed                   : stuffed                   : Prayer of Recovery        :              :              : 216   
16:15:51 : heal       : stuffed                   : LeiBruc                   : Prayer of Recovery        :              :              : 119   
16:15:51 : heal       : stuffed                   : Sax                       : Prayer of Recovery        :              :              : 223   
16:15:51 : heal       : stuffed                   : TypeVee                   : Prayer of Recovery        :              :              : 149   
16:15:51 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 209   
16:15:51 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 183   
16:15:51 : heal       : FYms                      : FYms                      : Prayer of Mending         :              :              : 478   
16:15:51 : heal       : TOET                      : EarthZS                   : Prayer of Recovery        :              :              : 233   
16:15:51 : heal       : TOET                      : FYsz                      : Prayer of Recovery        :              :              : 178   
16:15:51 : heal       : stuffed                   : LeiBruc                   : Tend the Wounded          :              :              : 445   
16:15:52 : heal       : Ariana                    : YiP                       : Prayer of Recovery        :              :              : 208   
16:15:52 : heal       : Ariana                    : Ariana                    : Prayer of Recovery        :              :              : 196   
16:15:52 : heal       : Ariana                    : First                     : Prayer of Recovery        :              :              : 161   
16:15:52 : heal       : Ariana                    : YUP                       : Prayer of Recovery        :              :              : 224   
16:15:52 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 187   
16:15:52 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 198   
16:15:52 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 248   
16:15:52 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 170   
16:15:52 : heal       : FYms                      : FYms                      : Tend the Wounded          :              :              : 645   
16:15:52 : heal       : stuffed                   : Sauce                     : Prayer of Recovery        :              :              : 160   
16:15:52 : heal       : stuffed                   : stuffed                   : Prayer of Recovery        :              :              : 176   
16:15:52 : heal       : stuffed                   : LeiBruc                   : Prayer of Recovery        :              :              : 128   
16:15:52 : heal       : stuffed                   : Sax                       : Prayer of Recovery        :              :              : 231   
16:15:52 : heal       : stuffed                   : TypeVee                   : Prayer of Recovery        :              :              : 212   
16:15:52 : heal       : LeiBruc                   : LeiBruc                   : Tend the Wounded          :              :              : 428   
16:15:52 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 198   
16:15:52 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 225   
16:15:52 : heal       : stuffed                   : Sauce                     : Prayer of Recovery        :              :              : 150   
16:15:52 : heal       : stuffed                   : stuffed                   : Prayer of Recovery        :              :              : 203   
16:15:52 : heal       : stuffed                   : LeiBruc                   : Prayer of Recovery        :              :              : 135   
16:15:52 : heal       : stuffed                   : TypeVee                   : Prayer of Recovery        :              :              : 198   
16:15:52 : heal       : stuffed                   : Sax                       : Prayer of Recovery        :              :              : 195   
16:15:52 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 225   
16:15:52 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 188   
16:15:53 : heal       : FYms                      : FYms                      : Tend the Wounded          :              :              : 656   
16:15:53 : heal       : First                     : First                     : Divine Recovery           :              :              : 254   
16:15:53 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:53 : heal       : Mushi                     : yunT                      : Divine Recovery           :              :              : 200   
16:15:53 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:53 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 202   
16:15:53 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 209   
16:15:53 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 139   
16:15:53 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 174   
16:15:53 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 196   
16:15:53 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 104   
16:15:53 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 119   
16:15:53 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 111   
16:15:53 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 130   
16:15:53 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 209   
16:15:53 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 111   
16:15:53 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 176   
16:15:53 : heal       : TOET                      : TOET                      : Prayer of Mending         :              :              : 485   
16:15:53 : heal       : TOET                      : HooH                      : Prayer of Mending         :              :              : 369   
16:15:53 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:53 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 240   
16:15:53 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 190   
16:15:53 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:53 : heal       : First                     : First                     : Divine Recovery           :              :              : 184   
16:15:53 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:53 : heal       : FYms                      : FYms                      : Tend the Wounded          :              :              : 640   
16:15:53 : heal       : stuffed                   : DRChuckIt                 : Tend the Wounded          :              :              : 413   
16:15:53 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:53 : heal       : Mushi                     : yunT                      : Divine Recovery           :              :              : 190   
16:15:53 : heal       : First                     : YUP                       : Prayer of Recovery        :              :              : 396   
16:15:54 : heal       : First                     : First                     : Prayer of Recovery        :              :              : 229   
16:15:54 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:54 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 185   
16:15:54 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 110   
16:15:54 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 148   
16:15:54 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 171   
16:15:54 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 132   
16:15:54 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 137   
16:15:54 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 129   
16:15:54 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 97    
16:15:54 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 143   
16:15:54 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 103   
16:15:54 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 196   
16:15:54 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:54 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 159   
16:15:54 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 182   
16:15:54 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:54 : heal       : SOMEONE                   : YUP                       : Prayer of Recovery        :              :              : 503   
16:15:54 : heal       : First                     : First                     : Divine Recovery           :              :              : 232   
16:15:54 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:54 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 234   
16:15:54 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 202   
16:15:54 : heal       : Mushi                     : yunT                      : Divine Recovery           :              :              : 232   
16:15:54 : heal       : First                     : First                     : Prayer of Recovery        :              :              : 194   
16:15:54 : heal       : stuffed                   : Sax                       : Tend the Wounded          :              :              : 787   
16:15:54 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 185   
16:15:54 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 116   
16:15:54 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 162   
16:15:54 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 199   
16:15:54 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 120   
16:15:54 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 112   
16:15:54 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 143   
16:15:54 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 113   
16:15:54 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 177   
16:15:54 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 132   
16:15:54 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 182   
16:15:54 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 237   
16:15:54 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 241   
16:15:55 : heal       : First                     : First                     : Divine Recovery           :              :              : 183   
16:15:55 : heal       : stuffed                   : LeiBruc                   : Tend the Wounded          :              :              : 700   
16:15:55 : heal       : TypeVee                   : TypeVee                   : Blessed Mending           :              :              : 226   
16:15:55 : heal       : Mushi                     : yunT                      : Divine Recovery           :              :              : 206   
16:15:55 : heal       : First                     : First                     : Prayer of Recovery        :              :              : 196   
16:15:55 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 144   
16:15:55 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 111   
16:15:55 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 178   
16:15:55 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 187   
16:15:55 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 113   
16:15:55 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 111   
16:15:55 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 101   
16:15:55 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 105   
16:15:55 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 88    
16:15:55 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 217   
16:15:55 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 177   
16:15:55 : heal       : stuffed                   : TypeVee                   : Divine Recovery           :              :              : 226   
16:15:55 : heal       : TOET                      : Mushi                     : Prayer of Recovery        :              :              : 210   
16:15:55 : heal       : TOET                      : TOET                      : Prayer of Recovery        :              :              : 196   
16:15:55 : heal       : Ariana                    : Ariana                    : Prayer of Recovery        :              :              : 219   
16:15:55 : heal       : Ariana                    : YiP                       : Prayer of Recovery        :              :              : 239   
16:15:55 : heal       : Ariana                    : Noodle                    : Prayer of Recovery        :              :              : 184   
16:15:55 : heal       : First                     : First                     : Divine Recovery           :              :              : 165   
16:15:55 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 213   
16:15:55 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 203   
16:15:55 : heal       : Mushi                     : yunT                      : Divine Recovery           :              :              : 222   
16:15:55 : heal       : First                     : First                     : Prayer of Recovery        :              :              : 175   
16:15:55 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:55 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 130   
16:15:55 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 140   
16:15:55 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 214   
16:15:55 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 101   
16:15:55 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 128   
16:15:55 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 124   
16:15:55 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 111   
16:15:55 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 138   
16:15:55 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 179   
16:15:55 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 166   
16:15:55 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:55 : heal       : stuffed                   : TypeVee                   : Divine Recovery           :              :              : 212   
16:15:56 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:56 : heal       : Ariana                    : YiP                       : Prayer of Recovery        :              :              : 213   
16:15:56 : heal       : Ariana                    : Ariana                    : Prayer of Recovery        :              :              : 204   
16:15:56 : heal       : Ariana                    : DannyDimes                : Prayer of Recovery        :              :              : 204   
16:15:56 : heal       : Ariana                    : YUP                       : Prayer of Recovery        :              :              : 180   
16:15:56 : heal       : Ariana                    : Noodle                    : Prayer of Recovery        :              :              : 188   
16:15:56 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:56 : heal       : First                     : First                     : Divine Recovery           :              :              : 189   
16:15:56 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 183   
16:15:56 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 167   
16:15:56 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:56 : heal       : First                     : First                     : Prayer of Recovery        :              :              : 157   
16:15:56 : heal       : YUP                       : YUP                       : Sublimation of Garlic     :              :              : 81    
16:15:56 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 105   
16:15:56 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 178   
16:15:56 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 186   
16:15:56 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 102   
16:15:56 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 106   
16:15:56 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 115   
16:15:56 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 121   
16:15:56 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 103   
16:15:56 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 138   
16:15:56 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 162   
16:15:56 : heal       : stuffed                   : TypeVee                   : Divine Recovery           :              :              : 189   
16:15:56 : heal       : Ariana                    : YiP                       : Prayer of Recovery        :              :              : 184   
16:15:56 : heal       : Ariana                    : Ariana                    : Prayer of Recovery        :              :              : 162   
16:15:56 : heal       : Ariana                    : DannyDimes                : Prayer of Recovery        :              :              : 225   
16:15:56 : heal       : Ariana                    : Noodle                    : Prayer of Recovery        :              :              : 213   
16:15:56 : heal       : First                     : First                     : Divine Recovery           :              :              : 159   
16:15:56 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 163   
16:15:56 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 202   
16:15:56 : heal       : First                     : First                     : Prayer of Recovery        :              :              : 165   
16:15:57 : heal       : LeiBruc                   : Sauce                     : Prayer of Recovery        :              :              : 127   
16:15:57 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 179   
16:15:57 : heal       : LeiBruc                   : stuffed                   : Prayer of Recovery        :              :              : 166   
16:15:57 : heal       : LeiBruc                   : Rokaw                     : Prayer of Recovery        :              :              : 131   
16:15:57 : heal       : LeiBruc                   : Typechi                   : Prayer of Recovery        :              :              : 123   
16:15:57 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 85    
16:15:57 : heal       : LeiBruc                   : DRChuckIt                 : Prayer of Recovery        :              :              : 111   
16:15:57 : heal       : LeiBruc                   : TypeVee                   : Prayer of Recovery        :              :              : 205   
16:15:57 : heal       : LeiBruc                   : Sasss                     : Prayer of Recovery        :              :              : 110   
16:15:57 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 158   
16:15:57 : heal       : stuffed                   : TypeVee                   : Divine Recovery           :              :              : 183   
16:15:57 : heal       : stuffed                   : Sauce                     : Prayer of Recovery        :              :              : 150   
16:15:57 : heal       : stuffed                   : LeiBruc                   : Prayer of Recovery        :              :              : 241   
16:15:57 : heal       : stuffed                   : stuffed                   : Prayer of Recovery        :              :              : 201   
16:15:57 : heal       : stuffed                   : Rokaw                     : Prayer of Recovery        :              :              : 123   
16:15:57 : heal       : stuffed                   : YOU                       : Prayer of Recovery        :              :              : 144   
16:15:57 : heal       : stuffed                   : Typechi                   : Prayer of Recovery        :              :              : 145   
16:15:57 : heal       : stuffed                   : Sax                       : Prayer of Recovery        :              :              : 155   
16:15:57 : heal       : stuffed                   : DRChuckIt                 : Prayer of Recovery        :              :              : 125   
16:15:57 : heal       : stuffed                   : Sasss                     : Prayer of Recovery        :              :              : 132   
16:15:57 : heal       : stuffed                   : TypeVee                   : Prayer of Recovery        :              :              : 167   
16:15:57 : heal       : Ariana                    : Ariana                    : Prayer of Recovery        :              :              : 221   
16:15:57 : heal       : FYms                      : FYms                      : Prayer of Recovery        :              :              : 189   
16:15:57 : heal       : FYms                      : FYms                      : Divine Recovery           :              :              : 172   
16:16:02 : heal       : brms                      : Libai                     : Prayer of Recovery        :              :              : 189   
16:16:02 : heal       : brms                      : Hwsz                      : Prayer of Recovery        :              :              : 212   
16:16:02 : heal       : brms                      : brms                      : Prayer of Recovery        :              :              : 218   
16:16:02 : heal       : brms                      : TPPB                      : Prayer of Recovery        :              :              : 193   
16:16:02 : heal       : brms                      : KooP                      : Prayer of Recovery        :              :              : 191   
16:16:02 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:02 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 263   
16:16:02 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 263   
16:16:02 : heal       : dwh                       : Ims                       : Prayer of Recovery        :              :              : 225   
16:16:02 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 289   
16:16:02 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 182   
16:16:02 : heal       : sudo                      : sudo                      : Divine Recovery           :              :              : 251   
16:16:02 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:02 : heal       : dwh                       : FYsz                      : Divine Recovery           :              :              : 276   
16:16:02 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:02 : heal       : Ims                       : Yixim                     : Divine Recovery           :              :              : 173   
16:16:02 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:02 : heal       : brms                      : Libai                     : Divine Recovery           :              :              : 213   
16:16:02 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:02 : heal       : sudo                      : KERDC                     : Divine Recovery           :              :              : 218   
16:16:02 : heal       : Ims                       : Jon                       : Divine Recovery           :              :              : 200   
16:16:02 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 162   
16:16:02 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 143   
16:16:03 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 194   
16:16:03 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 206   
16:16:03 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 192   
16:16:03 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 226   
16:16:03 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 202   
16:16:03 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 185   
16:16:03 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 120   
16:16:03 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 199   
16:16:03 : heal       : brms                      : Libai                     : Prayer of Recovery        :              :              : 169   
16:16:03 : heal       : brms                      : Hwsz                      : Prayer of Recovery        :              :              : 200   
16:16:03 : heal       : brms                      : brms                      : Prayer of Recovery        :              :              : 186   
16:16:03 : heal       : brms                      : TPPB                      : Prayer of Recovery        :              :              : 214   
16:16:03 : heal       : brms                      : KooP                      : Prayer of Recovery        :              :              : 172   
16:16:03 : heal       : dwh                       : Ims                       : Divine Recovery           :              :              : 220   
16:16:03 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:03 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 246   
16:16:03 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 237   
16:16:03 : heal       : dwh                       : Ims                       : Prayer of Recovery        :              :              : 256   
16:16:03 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 306   
16:16:03 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 302   
16:16:03 : heal       : sudo                      : sudo                      : Divine Recovery           :              :              : 190   
16:16:03 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:03 : heal       : brms                      : Libai                     : Prayer of Mending         :              :              : 317   
16:16:03 : heal       : brms                      : Hwsz                      : Prayer of Mending         :              :              : 345   
16:16:03 : heal       : brms                      : TPPB                      : Prayer of Mending         :              :              : 386   
16:16:03 : heal       : brms                      : brms                      : Prayer of Mending         :              :              : 351   
16:16:03 : heal       : brms                      : KooP                      : Prayer of Mending         :              :              : 409   
16:16:03 : heal       : dwh                       : FYsz                      : Divine Recovery           :              :              : 241   
16:16:03 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:03 : heal       : Ims                       : Yixim                     : Divine Recovery           :              :              : 158   
16:16:03 : heal       : brms                      : Libai                     : Divine Recovery           :              :              : 208   
16:16:03 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:03 : heal       : brms                      : Libai                     : Divine Recovery           :              :              : 157   
16:16:03 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:03 : heal       : sudo                      : KERDC                     : Divine Recovery           :              :              : 212   
16:16:03 : heal       : LeiBruc                   : Miha                      : Prayer of Recovery        :              :              : 220   
16:16:03 : heal       : LeiBruc                   : YOU                       : Prayer of Recovery        :              :              : 217   
16:16:03 : heal       : LeiBruc                   : Dispel                    : Prayer of Recovery        :              :              : 181   
16:16:03 : heal       : LeiBruc                   : LeiBruc                   : Prayer of Recovery        :              :              : 234   
16:16:03 : heal       : LeiBruc                   : Sax                       : Prayer of Recovery        :              :              : 229   
16:16:03 : heal       : LeiBruc                   : Bourbon                   : Prayer of Recovery        :              :              : 192   
16:16:03 : heal       : LeiBruc                   : Saas                      : Prayer of Recovery        :              :              : 217   
16:16:04 : heal       : LeiBruc                   : HuntyPet                  : Prayer of Recovery        :              :              : 189   
16:16:04 : heal       : LeiBruc                   : Kansas                    : Prayer of Recovery        :              :              : 196   
16:16:04 : heal       : LeiBruc                   : lover                     : Prayer of Recovery        :              :              : 138   
16:16:04 : heal       : Bourbon                   : Miha                      : Prayer of Recovery        :              :              : 182   
16:16:04 : heal       : Bourbon                   : Dispel                    : Prayer of Recovery        :              :              : 255   
16:16:04 : heal       : Bourbon                   : YOU                       : Prayer of Recovery        :              :              : 176   
16:16:04 : heal       : Bourbon                   : LeiBruc                   : Prayer of Recovery        :              :              : 208   
16:16:04 : heal       : Bourbon                   : Sax                       : Prayer of Recovery        :              :              : 200   
16:16:04 : heal       : Bourbon                   : Saas                      : Prayer of Recovery        :              :              : 202   
16:16:04 : heal       : Bourbon                   : Bourbon                   : Prayer of Recovery        :              :              : 259   
16:16:04 : heal       : Bourbon                   : HuntyPet                  : Prayer of Recovery        :              :              : 267   
16:16:04 : heal       : Bourbon                   : lover                     : Prayer of Recovery        :              :              : 157   
16:16:04 : heal       : Bourbon                   : Kansas                    : Prayer of Recovery        :              :              : 203   
16:16:04 : heal       : brms                      : Hwsz                      : Prayer of Recovery        :              :              : 205   
16:16:04 : heal       : brms                      : Libai                     : Prayer of Recovery        :              :              : 185   
16:16:04 : heal       : brms                      : TPPB                      : Prayer of Recovery        :              :              : 205   
16:16:04 : heal       : brms                      : KooP                      : Prayer of Recovery        :              :              : 203   
16:16:04 : heal       : brms                      : brms                      : Prayer of Recovery        :              :              : 160   
16:16:04 : heal       : dwh                       : Ims                       : Divine Recovery           :              :              : 211   
16:16:04 : heal       : YOU                       : Chi                       : Relgor's Restorative Elixir :              :              : 6     
16:16:04 : heal       : dwh                       : dwh                       : Prayer of Recovery        :              :              : 275   
16:16:04 : heal       : dwh                       : Yixim                     : Prayer of Recovery        :              :              : 222   
16:16:04 : heal       : dwh                       : Ims                       : Prayer of Recovery        :              :              : 207   
16:16:04 : heal       : dwh                       : FYsz                      : Prayer of Recovery        :              :              : 262   
16:16:04 : heal       : dwh                       : FYasz                     : Prayer of Recovery        :              :              : 299   
16:16:04 : heal       : sudo                      : sudo                      : Divine Recovery           :              :              : 247   
